timestamp,pid,proc_name,laddr,raddr,status,rinfo
2025-11-10 20:22:18,0,,192.168.1.2:65160,163.70.143.61:5222,TIME_WAIT,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:53529,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:53457,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,9788,svchost.exe,0.0.0.0:5050,,NONE,
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:64792,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:56440,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:53014,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,4780,spoolsv.exe,:::49668,,LISTEN,
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:58482,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:61972,35.186.224.45:443,ESTABLISHED,UNKNOWN
2025-11-10 20:22:18,19420,Time.exe,192.168.1.2:62713,35.186.224.45:443,ESTABLISHED,UNKNOWN
